gene_id_x,transcript_id,L01_fpkm,L02_fpkm,L03_fpkm,L04_fpkm,L05_fpkm,L06_fpkm,L07_fpkm,L08_fpkm,L09_fpkm,transcript_type,known_or_novel,gene_id_y,class_code
XLOC_016686,TCONS_00049117,1.901892,1.895459,1.270382,0.7430399999999999,1.375518,1.451969,3.524489,2.971372,3.012118,protein_coding,known,LOC104880181,equal
XLOC_016693,TCONS_00049126,39.517078000000005,37.280025,40.595734,37.888493,40.352703000000005,40.134215999999995,39.712742,39.313621999999995,38.202498999999996,protein_coding,known,LOC100246998,equal
XLOC_016719,TCONS_00049139,0.0,0.0,0.0,1.859162,1.7189900000000002,0.0,2.3820200000000002,2.488284,2.043923,protein_coding,known,LOC104880127,equal
XLOC_016721,TCONS_00049141,51.234161,52.451946,54.746605,60.307178,58.237255000000005,59.554047,80.18719499999999,77.848366,81.38072199999999,protein_coding,known,LOC100248739,equal
XLOC_016723,TCONS_00049144,0.360214,2.713362,2.906132,2.24726,3.081881,0.44531099999999996,0.7576729999999999,1.913875,0.40134200000000003,protein_coding,known,LOC100267609,equal
XLOC_016728,TCONS_00049150,3.172417,3.925583,3.3581769999999995,2.541292,2.5541709999999997,3.0070509999999997,3.07994,3.025579,2.891537,protein_coding,known,LOC100257338,equal
XLOC_016729,TCONS_00049151,14.811001999999998,14.868537,14.525472,14.161798000000001,13.673139,13.852684,19.769016,18.395266,18.371174,protein_coding,known,LOC100252210,equal
XLOC_016732,TCONS_00049152,4.788453,4.996376000000001,5.7574559999999995,3.868935,4.710458999999999,5.0738449999999995,5.754612,6.358027,5.767044,protein_coding,known,LOC100243460,equal
XLOC_016739,TCONS_00049160,4.337314,3.8618989999999997,3.7566379999999997,3.82516,4.148593,4.129529,5.213309,4.514286,4.64964,protein_coding,known,LOC100262254,equal
XLOC_016742,TCONS_00049164,26.718145,27.637923999999998,26.358168,24.117577,22.93981,25.414993,26.927167999999998,25.935329,25.216085,protein_coding,known,LOC100246888,equal
XLOC_016745,TCONS_00049167,0.729935,1.998964,1.093173,2.16574,2.5952349999999997,1.3272389999999998,2.617098,1.899325,1.7053369999999999,protein_coding,known,LOC104880124,equal
XLOC_016746,TCONS_00049170,1.521764,1.8863029999999998,1.38915,1.9864950000000001,2.00486,1.5218459999999998,1.759998,1.7166270000000001,1.656979,protein_coding,known,LOC100246967,equal
XLOC_016755,TCONS_00049181,0.058739,1.3236299999999999,2.6031560000000002,2.0981970000000003,3.0014369999999997,3.319436,3.7121470000000003,0.020753999999999998,3.638209,protein_coding,known,LOC100255522,equal
XLOC_016757,TCONS_00049183,63.389435,62.385113,62.269215,58.212227,50.698513,61.251427,45.012836,43.392265,41.582615000000004,protein_coding,known,LOC100245220,equal
XLOC_016759,TCONS_00049184,199.15303,202.093719,204.842712,200.168793,196.141922,220.109344,153.448212,158.86930800000002,154.584351,protein_coding,known,LOC100252129,equal
XLOC_016763,TCONS_00049190,1.8379299999999998,0.965618,1.609572,1.466418,1.5229270000000001,0.995976,1.28311,1.900541,1.593445,protein_coding,known,LOC100258978,equal
XLOC_016763,TCONS_00049191,2.280205,1.5921239999999999,2.1739599999999997,2.131807,2.18023,2.153658,3.208016,1.93105,2.356216,protein_coding,known,LOC100258978,equal
XLOC_016763,TCONS_00049192,1.6550470000000002,1.0899809999999999,1.58875,1.062067,0.9843459999999999,0.8666940000000001,0.892891,0.58322,1.021472,protein_coding,known,LOC100258978,equal
XLOC_016764,TCONS_00049193,2.1713270000000002,3.059427,2.9824599999999997,2.889563,2.200843,3.5975879999999996,3.592483,3.343861,2.804983,protein_coding,known,LOC100250423,equal
XLOC_016766,TCONS_00049197,1.749423,1.906784,2.772226,1.980641,1.172413,1.693325,2.2464419999999996,2.082704,2.11556,protein_coding,known,LOC100248736,equal
XLOC_016769,TCONS_00049200,3.0753470000000003,2.291801,3.183728,2.583238,2.868778,2.839253,1.739036,3.0948860000000002,2.012137,protein_coding,known,LOC100260713,equal
XLOC_016769,TCONS_00049201,2.135482,1.805837,1.970431,2.030567,1.1931180000000001,1.26918,1.8353419999999998,1.56473,1.477531,protein_coding,known,LOC100260713,equal
XLOC_016770,TCONS_00049206,14.059557,13.927302,14.261428,13.47781,13.297228,13.342257,7.765353999999999,7.031964,5.662623,protein_coding,known,LOC100265773,equal
XLOC_016772,TCONS_00049209,2.701176,2.8209009999999997,2.468459,3.552682,2.885869,3.095206,2.141879,1.9648169999999998,0.610505,protein_coding,known,LOC100255487,equal
XLOC_016776,TCONS_00049213,8.48192,8.830932,2.324292,0.274055,7.670644,7.258042999999999,7.2779039999999995,6.738946,7.690668,protein_coding,known,LOC100233085,equal
XLOC_016778,TCONS_00049215,16.141378,13.668263,14.153722,14.701775,14.512858,14.125473999999999,14.135839,14.140754999999999,13.874426999999999,protein_coding,known,LOC100257222,equal
XLOC_016781,TCONS_00049220,1.4103700000000001,1.0224,0.9729540000000001,0.7917609999999999,0.713568,0.6997329999999999,1.647558,0.678838,1.531224,protein_coding,known,LOC100252100,equal
XLOC_016785,TCONS_00049222,198.81858799999998,200.877838,205.92726100000002,242.89299,240.33235200000001,207.72229,179.922928,179.708115,169.998932,protein_coding,known,LOC100241755,equal
XLOC_016785,TCONS_00049225,138.747345,144.911667,155.985901,157.612381,107.55309299999999,129.71553,185.41716,181.795593,181.944275,protein_coding,known,LOC100243484,equal
XLOC_016789,TCONS_00049227,5.824166,5.798466,6.296854,5.885984,6.606961,6.824547,8.820045,8.503464,8.916262,protein_coding,known,LOC100260585,equal
XLOC_016795,TCONS_00049233,12.303825999999999,10.572777,10.886009,12.949243,14.662619,15.185616,9.689732000000001,11.570426,10.79225,protein_coding,known,LOC100262356,equal
XLOC_016800,TCONS_00049240,178.569595,180.399384,196.961121,225.754425,217.657852,189.739792,152.556015,178.169327,181.427673,protein_coding,known,LOC100241860,equal
XLOC_016801,TCONS_00049241,147.83428999999998,152.589355,161.30209399999998,149.647186,152.180252,160.274689,181.87695300000001,181.10609399999998,187.28636200000003,protein_coding,known,LOC100243591,equal
XLOC_016802,TCONS_00049242,0.822931,0.538097,0.631464,0.604726,0.5280819999999999,0.69011,2.2261599999999997,1.975221,1.6973919999999998,protein_coding,novel,no_gene_id,o
XLOC_016802,TCONS_00049243,25.3908,25.714958,24.689522,30.434480999999998,29.539555,30.341949,23.908983,22.681814000000003,21.442558,protein_coding,known,LOC100264144,equal
XLOC_016805,TCONS_00049244,7.972823,7.407367999999999,8.800467999999999,7.873977,7.674328,7.734303,11.222278,10.191538000000001,10.761147,protein_coding,known,LOC100248729,equal
XLOC_016805,TCONS_00049246,6.2627239999999995,10.82719,15.648026000000002,12.990248,8.196816,14.882713,10.51193,9.267666,12.333378999999999,protein_coding,known,LOC100260705,equal
XLOC_016807,TCONS_00049247,7.175747,7.630078,7.678512,9.177695,8.780327999999999,8.251664,8.671873,7.460167,8.170688,protein_coding,known,LOC100253792,equal
XLOC_016809,TCONS_00049248,36.791065,34.973763,36.8717,54.347218000000005,51.736488,52.73958199999999,33.691364,34.539619,31.840511,protein_coding,known,LOC100855285,equal
XLOC_016810,TCONS_00049249,8.424623,7.5421570000000004,8.091395,9.612322,8.612446,8.617576,6.837885000000001,6.3585769999999995,6.04704,protein_coding,known,LOC100255634,equal
XLOC_016812,TCONS_00049251,7.117255,6.9715050000000005,6.534361,7.00397,7.493927,7.24797,7.1390020000000005,7.037475,6.703738,protein_coding,known,LOC100260668,equal
XLOC_016813,TCONS_00049254,41.549155999999996,47.332481,50.411770000000004,40.910561,47.58437,41.626598,27.846704,30.972525,17.209219,protein_coding,known,GDHB,equal
XLOC_016813,TCONS_00049255,10.629089,9.729953,8.949423,9.878078,10.321608,10.074318,6.194083,7.06715,4.939203,protein_coding,known,GDHB,equal
XLOC_016813,TCONS_00049256,2.268749,3.4330910000000006,3.206469,2.8781470000000002,3.248541,2.517004,2.260065,2.069452,1.490816,protein_coding,known,GDHB,equal
XLOC_016815,TCONS_00049260,24.39216,22.648858999999998,23.248178,25.094625,25.053984,24.370903,23.412334,23.503201,21.930479000000002,protein_coding,known,LOC100245287,equal
XLOC_016816,TCONS_00049261,33.620567,31.410595,32.794785,36.603683000000004,36.278835,32.776669,45.830864,40.854797,44.614788,protein_coding,known,LOC100257135,equal
XLOC_016818,TCONS_00049263,0.30577600000000005,0.5092260000000001,0.330112,2.378205,2.1527979999999998,2.143768,0.700555,0.682159,0.563792,protein_coding,known,LOC100267590,equal
XLOC_016820,TCONS_00049265,11.180562,9.810057,11.068563000000001,0.814206,5.9999999999999995e-05,0.000121,6.662767,0.00023700000000000001,0.000263,protein_coding,known,LOC109123025,equal
XLOC_016821,TCONS_00049266,2.7233669999999996,3.591656,3.845599,3.3259589999999997,3.4566449999999995,4.054814,2.752389,2.114903,1.953746,protein_coding,known,LOC100241750,equal
XLOC_016822,TCONS_00049267,2.742983,3.7407019999999997,2.9738689999999997,6.0299,5.393605,5.079976,5.077161,4.950847,5.535273999999999,protein_coding,known,LOC100264031,equal
XLOC_016824,TCONS_00049270,32.03334,30.253508,31.707663,35.329533000000005,32.6586,30.535406,24.087606,27.643389000000003,25.390839,protein_coding,known,LOC100258862,equal
XLOC_016832,TCONS_00049273,4.7083699999999995,4.211591,4.661551,4.20385,4.542445,5.5773790000000005,5.092404,5.4177290000000005,6.5651720000000005,protein_coding,known,LOC100243478,equal
XLOC_016834,TCONS_00049274,5.8111489999999995,1.176135,5.790129,4.879251999999999,5.38624,3.8911550000000004,1.444035,5.175971,6.2383690000000005,protein_coding,known,LOC100265797,equal
XLOC_016835,TCONS_00049275,29.855495,14.660163,32.514107,37.550284999999995,33.188072,35.630306,21.826332,26.581660999999997,20.651224,protein_coding,novel,no_gene_id,u
XLOC_016835,TCONS_00049275,29.855495,14.660163,32.514107,37.550284999999995,33.188072,35.630306,21.826332,26.581660999999997,20.651224,lncRNA,novel,no_gene_id,u
XLOC_016835,TCONS_00049276,2.6228990000000003,2.94558,3.494786,4.91965,4.474153,4.188171,2.3460229999999997,2.9383340000000002,4.651182,protein_coding,novel,no_gene_id,u
XLOC_016852,TCONS_00049286,1.5251299999999999,1.6424130000000001,1.4380549999999999,1.472867,1.7400529999999998,1.86723,1.9942900000000001,3.997189,1.9717200000000001,protein_coding,known,LOC100246981,equal
XLOC_016854,TCONS_00049287,5.411405,4.981116,5.134005,3.6769510000000003,10.178936,4.681475,14.937691000000001,5.691741,6.691332000000001,protein_coding,known,LOC100241856,equal
XLOC_016861,TCONS_00049295,56.233788,56.758781000000006,50.255047,43.233364,43.631912,35.901604,40.953758,37.24921,42.220001,protein_coding,known,LOC100253823,equal
XLOC_016862,TCONS_00049296,6.655434,7.373986,7.360305,5.520528,5.878392,5.783361,7.378621000000001,8.401358,7.817384,protein_coding,known,LOC100265910,equal
XLOC_016863,TCONS_00049299,3.153326,2.20661,3.000294,3.302974,3.06327,1.584114,2.022868,1.881548,0.977418,protein_coding,known,LOC100246952,equal
XLOC_016866,TCONS_00049304,6.850103999999999,7.313275,7.691892,4.636919,7.1006029999999996,4.550246,15.183323000000001,17.18121,14.498378,lncRNA,novel,no_gene_id,u
XLOC_016867,TCONS_00049305,3.3677870000000003,1.354624,2.082738,1.704893,1.656543,1.781089,3.1364360000000002,2.658476,2.612384,protein_coding,novel,no_gene_id,u
XLOC_016868,TCONS_00049306,2.290005,3.06776,2.223232,0.89466,1.586332,1.3662459999999998,1.7641900000000001,3.196136,2.922459,lncRNA,novel,no_gene_id,u
XLOC_016871,TCONS_00049309,2.908913,1.6423349999999999,2.9085,2.1324490000000003,2.3350400000000002,1.557346,5.563031,5.4851790000000005,7.446915,lncRNA,novel,no_gene_id,u
XLOC_016872,TCONS_00049311,2.3456669999999997,3.5702580000000004,2.563607,1.544907,1.9770830000000001,3.261873,4.133285,4.24104,2.70345,protein_coding,known,LOC100245318,equal
XLOC_016874,TCONS_00049314,8.307821,9.824178,10.21797,10.226078999999999,12.260799,9.26475,10.163547,10.006542,10.253441,protein_coding,known,LOC100267619,equal
XLOC_016878,TCONS_00049317,19.543835,17.598021,19.051462,18.136797,17.995468,17.279169,23.520004,21.329817000000002,21.812387,protein_coding,known,LOC100257131,equal
XLOC_016886,TCONS_00049326,2.976225,4.155641999999999,3.871915,3.10488,3.584892,2.9705,2.72971,3.660739,2.6758599999999997,protein_coding,known,LOC100253673,equal
XLOC_016886,TCONS_00049327,5.545996,4.2233,4.980917,6.323484,5.096755,5.5249239999999995,5.868361,4.413834,5.151624,protein_coding,known,LOC100253673,equal
XLOC_016888,TCONS_00049328,2.725752,1.983755,2.389838,4.059107,3.90179,4.243487,4.209173000000001,3.8621800000000004,3.3597980000000005,protein_coding,novel,no_gene_id,u
XLOC_016890,TCONS_00049336,1.887959,1.9097669999999998,3.78524,1.449351,2.381022,1.924298,1.911602,2.1301259999999997,0.518443,protein_coding,known,LOC100264026,equal
XLOC_016891,TCONS_00049338,45.295887,42.361717,43.928222999999996,49.003487,45.403453999999996,42.441174,41.187668,39.848597999999996,39.857941,protein_coding,known,LOC100258857,equal
XLOC_016892,TCONS_00049339,35.362915,31.459009000000002,30.88842,32.50853,35.727748999999996,37.133934,31.053978000000004,28.228015999999997,31.596984999999997,protein_coding,known,AGA,equal
XLOC_016892,TCONS_00049340,10.758252,5.626291,4.3869169999999995,9.650273,7.1979429999999995,6.640482,6.176392,6.718178,7.614944,protein_coding,known,AGA,equal
XLOC_016897,TCONS_00049344,138.77304099999998,146.74856599999998,147.896866,151.806396,139.673096,146.550217,172.188126,173.692093,187.812485,protein_coding,known,LOC100245204,equal
XLOC_016898,TCONS_00049345,6.226771,5.49641,6.4928349999999995,8.186060000000001,5.94489,5.777522,6.091177,6.055573000000001,5.951135,protein_coding,known,LOC100267504,equal
XLOC_016899,TCONS_00049346,20.824656,20.882181,22.489946,19.551876,19.995337,19.789301000000002,21.288755,22.488604000000002,19.827633,protein_coding,known,LOC100262346,equal
XLOC_016905,TCONS_00049353,4.927492,9.003279,9.292631,2.286665,3.593724,2.707229,10.962684,6.206023,10.467371,protein_coding,known,LOC100246976,equal
XLOC_016905,TCONS_00049356,21.128584,21.987217,19.216793,24.745747,24.582174,21.631426,21.953569,20.941219,20.122566,protein_coding,known,LOC100241851,equal
XLOC_016908,TCONS_00049358,14.237467,14.204406,18.470535,17.654255,14.592106,18.12245,20.493389,15.636057000000001,19.528685,protein_coding,known,LOC100264133,equal
XLOC_016910,TCONS_00049361,2.616621,2.792957,2.409202,2.81779,3.595293,2.660135,2.916456,2.883035,2.531335,protein_coding,novel,no_gene_id,u
XLOC_016916,TCONS_00049363,34.223991,33.163521,33.757694,21.525105,20.92449,20.949238,30.991842,31.700768,30.951632,protein_coding,known,LOC100255467,equal
XLOC_016918,TCONS_00049365,1.089758,1.043342,0.676163,1.263385,1.260522,1.1618190000000002,2.55463,1.711843,1.2571299999999999,protein_coding,known,LOC100245162,equal
XLOC_016923,TCONS_00049368,2.928643,1.696086,2.464477,2.991691,2.701778,4.168912000000001,3.250426,3.171791,3.284521,protein_coding,known,LOC100262307,equal
XLOC_016926,TCONS_00049372,3.100053,1.4914690000000002,3.005421,2.955078,3.3824449999999997,2.81127,3.205406,2.969636,2.443504,protein_coding,known,LOC100241812,equal
XLOC_016927,TCONS_00049373,28.077351,29.100298,29.000728999999996,27.453892,34.541354999999996,31.147882,25.014942,22.69504,23.884674,protein_coding,known,LOC100267614,equal
XLOC_016931,TCONS_00049376,3.797022,3.7762839999999995,4.553182,6.40422,5.45576,4.965592,3.6960830000000002,4.135935,4.265347,protein_coding,novel,no_gene_id,x
XLOC_016932,TCONS_00049377,1.561407,1.323283,1.723375,1.457658,1.8057590000000001,1.491375,0.805301,0.740224,0.456818,protein_coding,known,LOC100246864,equal
XLOC_016932,TCONS_00049378,3.818632,3.423198,3.8932559999999996,3.4987660000000003,3.9340660000000005,3.127063,3.257846,4.293701,3.607228,protein_coding,known,LOC100246864,equal
XLOC_016935,TCONS_00049381,11.416438000000001,11.590246,10.800347,10.256908000000001,10.189571,9.777291,9.456989,8.697233,9.019110000000001,protein_coding,known,LOC100241741,equal
XLOC_016937,TCONS_00049384,55.575775,60.910670999999994,62.396374,56.704391,59.670868000000006,59.076405,59.807137,59.024223,57.429253,protein_coding,known,LOC100253701,equal
XLOC_016939,TCONS_00049386,4.401833,8.054035,3.815989,3.230106,8.012701,5.016614,4.6219529999999995,10.998453,3.549025,protein_coding,known,LOC100253524,equal
XLOC_016939,TCONS_00049387,3.3396839999999997,3.506765,4.073494999999999,3.603789,3.09689,3.1366,4.713719,4.91655,4.635247,protein_coding,known,LOC100253524,equal
XLOC_016939,TCONS_00049388,1.445466,3.725879,1.233981,0.76253,2.900123,1.0727520000000001,1.214312,2.255173,2.0884099999999997,protein_coding,known,LOC100253524,equal
XLOC_016952,TCONS_00049398,0.089378,0.018733,5.008064,0.021667,1.228019,3.710778,1.1723290000000002,1.4034790000000001,1.166317,protein_coding,known,LOC100245003,equal
XLOC_016953,TCONS_00049400,2.326798,2.678889,2.0254830000000004,6.320126999999999,7.89571,3.477985,2.916445,2.873382,3.3621489999999996,protein_coding,known,LOC100257037,equal
XLOC_016957,TCONS_00049405,1.094881,4.033723,5.141522,2.8072340000000002,1.6808889999999999,0.817409,2.329538,1.24379,3.304637,protein_coding,known,LOC100260389,equal
XLOC_016958,TCONS_00049406,2.724699,1.5666280000000001,1.8078299999999998,2.3324279999999997,1.878785,2.341469,2.102406,1.142894,0.77766,protein_coding,known,LOC100255309,equal
XLOC_016958,TCONS_00049407,10.060235,11.041027,9.137413,10.030163,10.250608999999999,7.6382,10.861438,9.543194999999999,10.354089,protein_coding,known,LOC100255309,equal
XLOC_016961,TCONS_00049408,4.442671,4.460854,3.5030930000000002,4.73075,3.149171,2.969393,4.307116000000001,3.999798,4.482808,protein_coding,known,LOC100257044,equal
XLOC_016963,TCONS_00049409,5.276864,4.157742,4.6874150000000006,4.753118,4.720758,7.067406,7.565621000000001,7.2081669999999995,6.536055999999999,protein_coding,known,LOC100258764,equal
XLOC_016965,TCONS_00049414,13.645181,1.274664,17.059267000000002,14.772793,1.1135979999999999,1.918225,0.884502,1.073405,11.805595,protein_coding,known,LOC100853266,equal
XLOC_016967,TCONS_00049419,2.005368,2.214748,3.3514489999999997,1.676565,2.090451,1.825263,4.093342,1.8999720000000002,3.4173120000000003,protein_coding,known,LOC100255416,equal
XLOC_016971,TCONS_00049422,8.727767,8.156402,9.000436,8.997703,8.9827,6.8436639999999995,10.236091,8.946667,10.728982,lncRNA,novel,no_gene_id,i
XLOC_016973,TCONS_00049429,2.406993,0.646724,2.41852,0.513508,2.626618,1.226658,2.463962,1.570318,2.331817,protein_coding,known,LOC100241659,equal
XLOC_016975,TCONS_00049431,6.137494,7.109708,6.63086,5.711484,6.255058,6.742608000000001,7.748883999999999,7.709064,7.33512,protein_coding,known,LOC100251898,equal
XLOC_016979,TCONS_00049433,8.342025,8.079664999999999,5.8682669999999995,8.710882000000002,5.409587,5.0418400000000005,7.452733,6.608339,6.956531,protein_coding,known,LOC100258770,equal
XLOC_016980,TCONS_00049435,4.795703,0.7644569999999999,0.702299,0.82273,4.025817,4.28046,0.574485,0.756934,1.279636,protein_coding,known,LOC100243382,equal
XLOC_016980,TCONS_00049436,0.16597,2.67789,0.350094,2.7052259999999997,0.435564,0.068814,3.8846019999999997,0.9192389999999999,0.5849270000000001,protein_coding,known,LOC100243382,equal
XLOC_016984,TCONS_00049437,4.635813,4.107869,4.233211,4.669298,4.5913580000000005,4.0889169999999995,4.519879,4.848326,4.584524,protein_coding,known,LOC100250235,equal
XLOC_016987,TCONS_00049439,33.206059,33.268208,38.126095,46.00108,44.393684,36.436695,43.643612,41.081753000000006,41.527012,protein_coding,known,LOC100248521,equal
XLOC_016989,TCONS_00049442,0.922882,1.3721370000000002,1.038842,1.5352430000000001,1.321358,1.819659,1.5309469999999998,1.9848009999999998,1.2628549999999998,protein_coding,known,LOC100267210,equal
XLOC_016995,TCONS_00049452,2.306212,5.08462,4.7481279999999995,5.66137,2.2967619999999997,5.450501,5.858001,0.175229,2.436896,protein_coding,known,LOC100243393,equal
XLOC_016998,TCONS_00049453,2.4482619999999997,2.64468,1.464949,1.8891310000000001,1.783983,1.365307,1.6057350000000001,1.7592259999999997,1.7262520000000001,protein_coding,known,LOC100255422,equal
XLOC_017011,TCONS_00049462,36.6031,35.556183000000004,37.656616,42.165062,38.046577,36.780598,39.025478,37.792744,35.811287,protein_coding,known,LOC100251893,equal
XLOC_017013,TCONS_00049465,2.642618,2.364702,2.526316,3.0757369999999997,3.0934220000000003,0.05546,0.050695,3.121699,0.035509,protein_coding,known,LOC100263915,equal
XLOC_017017,TCONS_00049467,15.541388000000001,15.447970999999999,16.071413,15.291837,14.114197,2.069829,14.676518,15.590185,0.16714600000000002,protein_coding,known,LOC100255407,equal
XLOC_017024,TCONS_00049469,5.974342,6.706832,5.6280470000000005,6.689292,6.261633,6.251757,7.653271000000001,6.901791,6.695392999999999,protein_coding,known,LOC100260373,equal
XLOC_017025,TCONS_00049470,2.440773,1.434711,1.1981549999999999,2.370326,1.8353130000000002,1.410596,2.5392240000000004,2.7660259999999997,2.28825,protein_coding,known,LOC104879963,equal
XLOC_017028,TCONS_00049473,52.691055000000006,56.177399,56.378578000000005,45.394867,49.931416,47.607224,79.784065,80.26351899999999,80.767395,protein_coding,known,LOC100263819,equal
XLOC_017029,TCONS_00049474,4.012287000000001,2.975343,3.255014,2.711868,2.6227169999999997,2.994075,2.776505,2.952907,3.317765,protein_coding,known,LOC100267301,equal
XLOC_017030,TCONS_00049475,3.138909,3.575296,2.778203,3.210079,3.450628,3.245845,4.072865,4.277215,3.740656,protein_coding,known,LOC100262132,equal
XLOC_017033,TCONS_00049477,5.28049,5.940491000000001,5.363043,2.793619,2.832722,3.150155,3.258985,3.262408,3.5685550000000004,protein_coding,known,LOC100241530,equal
XLOC_017035,TCONS_00049479,4.6279959999999996,4.215566,0.8440840000000001,0.689128,0.775989,1.769932,0.818258,0.725396,1.4685860000000002,protein_coding,known,LOC100263800,equal
XLOC_017037,TCONS_00049481,3.9394129999999996,4.047496,3.512439,2.772377,4.871028,4.032024,2.246428,3.3804480000000003,3.9013089999999995,protein_coding,known,LOC100243272,equal
XLOC_017037,TCONS_00049482,1.442548,0.727883,1.607921,0.754262,0.808794,1.3694520000000001,1.159968,3.417699,0.619545,protein_coding,known,LOC100243272,equal
XLOC_017040,TCONS_00049484,13.314615,13.527289999999999,13.952801000000001,12.768146,11.730884,10.175047,14.800374,14.339148000000002,14.821967,protein_coding,known,LOC100258748,equal
XLOC_017041,TCONS_00049485,12.470119,12.075006,11.434383,15.392529999999999,14.770370000000002,13.280232999999999,13.868621,13.707631,13.413212,protein_coding,known,LOC100265580,equal
XLOC_017045,TCONS_00049486,4.193854,4.165426,3.530437,1.6922099999999998,3.230843,1.514792,1.894538,2.7304779999999997,3.546168,protein_coding,known,LOC100265692,equal
XLOC_017054,TCONS_00049490,1.508653,1.481693,1.352616,0.9194040000000001,0.958518,1.005319,1.918966,1.571618,1.9072369999999998,protein_coding,known,LOC100253604,equal
XLOC_017059,TCONS_00049494,421.32687400000003,425.309509,406.382904,325.470367,330.723114,340.837738,501.57312,478.99179100000003,476.913208,protein_coding,known,LOC100248500,equal
XLOC_017062,TCONS_00049497,8.144539,7.398208,7.165261,7.7478419999999995,7.429953,7.617808,9.72051,11.360354,11.498545,protein_coding,known,GRIP32,equal
XLOC_017064,TCONS_00049498,13.592779,17.232096,17.111391,16.366985,17.533754000000002,14.497229,17.286575,17.452526000000002,21.611229,protein_coding,known,LOC100265698,equal
XLOC_017064,TCONS_00049499,8.681436,6.821046000000001,6.798036,8.747482000000002,7.873088,9.656576,8.841374,7.293952,4.419178,protein_coding,known,LOC100265698,equal
XLOC_017067,TCONS_00049501,7.228864999999999,8.555614,7.393501,8.22744,7.57525,8.181088,7.981525,6.0781339999999995,6.234648,protein_coding,known,LOC100260473,equal
XLOC_017073,TCONS_00049503,2.263661,1.032864,2.485007,2.219271,1.978144,2.0430919999999997,2.8136520000000003,1.614636,1.863584,lncRNA,novel,no_gene_id,i
XLOC_017080,TCONS_00049504,5.3992510000000005,4.781346,4.870414,3.7221230000000003,4.761762999999999,5.328776,5.898544,5.6541,5.285737999999999,protein_coding,known,LOC100242796,equal
XLOC_017080,TCONS_00049505,2.388216,4.170635,2.5754669999999997,3.2589639999999997,2.820871,1.605631,2.951063,3.6197809999999997,3.722752,protein_coding,known,LOC100242796,equal
XLOC_017081,TCONS_00049507,2.399824,0.479828,2.156843,0.292638,0.790883,0.396475,0.611228,5.069578,0.826996,protein_coding,known,LOC100247946,equal
XLOC_017083,TCONS_00049508,19.03229,18.919388,19.588324,24.731297,22.02824,20.03816,19.171904,20.044041,20.034983,protein_coding,known,LOC100254786,equal
XLOC_017092,TCONS_00049517,3.075697,1.0338040000000002,2.2803970000000002,1.43734,1.0007190000000001,1.2029969999999999,2.5417259999999997,1.659101,0.91646,protein_coding,known,LOC100261641,equal
XLOC_017093,TCONS_00049518,41.022059999999996,43.736755,45.64798,40.950317,38.164291,36.960789,41.323551,40.057526,43.174244,protein_coding,known,LOC100246079,equal
XLOC_017094,TCONS_00049519,4.3103370000000005,4.2880709999999995,5.004194999999999,4.9659260000000005,4.647741000000001,4.809715,5.26722,5.196749,5.047438,protein_coding,known,LOC100263244,equal
XLOC_017095,TCONS_00049520,8.561333,8.317325,8.392863,5.824766,6.214396,7.077847,8.373185000000001,8.700878,6.945149000000001,lncRNA,known,LOC104879978,equal
XLOC_017096,TCONS_00049521,4.894943,5.609687999999999,5.038919,5.1650089999999995,4.122154,6.383431,6.88565,6.437790000000001,6.0661629999999995,protein_coding,known,LOC100252975,equal
XLOC_017100,TCONS_00049522,1.763065,1.718767,1.774843,1.748694,1.8235700000000001,1.838511,1.423906,1.650036,1.057885,lncRNA,known,LOC104877315,equal
XLOC_017105,TCONS_00049525,46.68705,48.207603000000006,49.679221999999996,46.435584999999996,46.676228,43.746326,42.211884000000005,42.70179,41.762436,protein_coding,known,LOC100265088,equal
XLOC_017106,TCONS_00049526,16.674259,14.015989999999999,10.450295,11.062645,13.101081,13.353522,17.025507,16.436996,10.834219000000001,protein_coding,known,LOC100254789,equal
XLOC_017106,TCONS_00049527,4.623876999999999,6.600811,4.953224,4.622226,5.867098,5.132366,4.889266,3.783225,4.739046,protein_coding,known,LOC100254789,equal
XLOC_017109,TCONS_00049528,18.055151000000002,16.742071,17.098064,15.346697,15.534887,17.402122,17.362028,15.207735000000001,14.738002,protein_coding,known,LOC100249668,equal
XLOC_017119,TCONS_00049537,5.842818,6.243633999999999,5.112945,6.440625,6.549007,4.888653,5.414651,5.441549,5.24795,protein_coding,known,LOC100246168,equal
XLOC_017119,TCONS_00049538,1.991093,1.504892,2.141203,2.249336,2.399425,2.558785,1.866943,2.32163,2.376957,protein_coding,known,LOC100246168,equal
XLOC_017122,TCONS_00049539,6.00499,9.286491999999999,15.612331,14.062072,6.380041,14.072410999999999,9.546201,9.475381,5.753329,protein_coding,known,LOC100247933,equal
XLOC_017131,TCONS_00049545,23.035103,23.596956,25.230342999999998,34.507957,33.976963,35.688976000000004,36.608340999999996,36.728851,34.29694,protein_coding,known,LOC100246087,equal
XLOC_017134,TCONS_00049549,10.285158000000001,10.385624,10.495842,12.032345,10.263708,10.452373,10.863379,9.792928,9.656839,protein_coding,known,LOC100258115,equal
XLOC_017135,TCONS_00049550,7.741814,7.649062,7.940688000000001,8.068638,7.2001669999999995,6.612877,6.850346000000001,6.752153999999999,6.522241,protein_coding,known,LOC100261548,equal
